Name,PR,Rank,NormRank,LTS
time-locale-compat,0.04437201088665061,104,0.03905369883589936,10
storable-complex,0.04432415722960129,105,0.039429215170859934,10
constraints,0.04375695185879706,106,0.039804731505820506,10
zlib,0.04368262623671776,107,0.04018024784078107,10
tf-random,0.04340150050902261,108,0.040555764175741645,10
extensible-exceptions,0.042888719577380274,109,0.04093128051070222,10
hmatrix,0.042582395246997536,110,0.04130679684566279,10
uuid-types,0.042114582167541235,111,0.041682313180623355,10
uuid,0.04199019493374725,112,0.04205782951558393,10
hspec,0.041134813257038556,113,0.0424333458505445,10
safe-exceptions,0.04086151279336507,114,0.04280886218550507,10
mwc-random,0.0403121861571864,115,0.04318437852046564,10
regex-base,0.04027516390796447,116,0.04355989485542621,10
postgresql-simple,0.03899139314335532,117,0.04393541119038678,10
hxt,0.03867453967103111,118,0.044310927525347356,10
cmdargs,0.03734796605560721,119,0.04468644386030792,10
parallel,0.03728717633379092,120,0.045061960195268494,10
genvalidity,0.037251801122765764,121,0.045437476530229066,10
StateVar,0.03696813848780788,122,0.04581299286518964,10
haskell-src-meta,0.03688065992759161,123,0.046188509200150205,10
basement,0.03646014515090671,124,0.04656402553511078,10
cryptohash,0.0358578010851462,125,0.04693954187007135,10
yaml,0.03560747381801481,126,0.04731505820503192,10
data-accessor,0.034880428695917634,127,0.04769057453999249,10
foundation,0.03473609342638679,128,0.04806609087495306,10
unix-compat,0.033775208482506945,129,0.04844160720991363,10
base16-bytestring,0.03363593192807689,130,0.048817123544874205,10
prettyprinter,0.03357723992139035,131,0.04919263987983477,10
temporary,0.03332794816800721,132,0.04956815621479534,10
uniplate,0.033199541458624984,133,0.049943672549755916,10
asn1-types,0.0331977905857397,134,0.05031918888471649,10
path,0.032851592149651325,135,0.050694705219677054,10
hourglass,0.03279308301987036,136,0.051070221554637626,10
vault,0.03276875595360041,137,0.0514457378895982,10
JuicyPixels,0.0327542144581498,138,0.05182125422455877,10
entropy,0.032745540127963824,139,0.05219677055951934,10
cuda,0.03246336103805249,140,0.05257228689447991,10
biocore,0.0323626599250988,141,0.05294780322944048,10
bytestring-builder,0.03213930169917022,142,0.053323319564401055,10
securemem,0.03205188289852922,143,0.05369883589936162,10
unliftio-core,0.03204063560649278,144,0.05407435223432219,10
warp,0.032034249631265325,145,0.054449868569282765,10
integer-logarithms,0.031916312335971184,146,0.05482538490424334,10
io-streams,0.03157745209924013,147,0.0552009012392039,10
monad-logger,0.03091127581406795,148,0.055576417574164476,10
resource-pool,0.030863531389002573,149,0.05595193390912505,10
singletons,0.030698769729096975,150,0.05632745024408562,10
storable-record,0.030547371068768626,151,0.056702966579046186,10
yesod-core,0.03054440184791083,152,0.05707848291400676,10
regex-tdfa,0.03039546128081545,153,0.05745399924896733,10
data-default-instances-containers,0.03018963691475867,154,0.057829515583927904,10
data-default-instances-dlist,0.03018963691475867,154,0.057829515583927904,10
data-default-instances-old-locale,0.03018963691475867,154,0.057829515583927904,10
shakespeare,0.02987992653835336,155,0.05820503191888847,10
